_id,objectid_1,objectid,acreage,sqft,final_cat,Neighborhood,sector,origpkname,updatepknm,alterntnam,divname,shape_leng,globalid,created_user,created_date,last_edited_user,last_edited_date,maintenanceresponsibility,dpw_ac,globalid_1,shape_area,shape_length
18965,1392,132,45.71526029,1991348.773,Regional Park,Mount Washington,6,Mt. Washington Park,Emerald View Park - Mt. Washington Park,Emerald View Regional Park,Emerald,11386.2207,59f0daee-69f6-46e3-b6a8-f7586c78f386,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,45.71526029,9422cedd-6a1a-4ee9-9bd9-26c942104750,319590.4883,4740.449016
18966,1393,201,171.8179746,7484361.036,Regional Park,Mount Washington,6,Duquesne Heights Greenway,Emerald View Regional Park,Emerald View Regional Park - Duquesne Heights Greenway,Emerald,28271.46514,32e0f94b-541f-421b-b9cb-570b3b856d2e,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,171.8179746,b09a9fb6-861e-426d-b369-8e124db422cb,1201593.785,32166.10833
18967,1394,71,606.639071,26425092.23,Regional Park,Squirrel Hill,10,Frick Park,Frick Park,Frick Park,Frick,75685.98977,4012cac2-c9fc-4074-8331-0c10b213ef16,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,606.639071,4801a197-67f6-41b7-a4f9-247912f5d0b1,4241798.078,29982.68044
18968,1395,45,0.42852529,18666.48701,Neighborhood Park,Dallas Heights,11,Dallas Parklet,Dallas Park,Dallas Park,Frick,575.2123431,7833f211-ee2a-44e4-997d-d83ed7f19972,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,0.428525291,175863ec-791e-4263-837c-e7738288973d,2998.882813,230.4982981
18969,1396,191,10.06138692,438272.261,Neighborhood Park,Homewood,11,Westinghouse Park,Westinghouse Park,Westinghouse Park,Frick,2747.688904,e473b3f9-3e8a-49cb-8523-ef32365cdd25,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,10.06138692,7b6175db-ac36-48c4-8165-6114406d0595,70400.90625,1067.268051
18970,1397,89,377.9105768,16461718.88,Regional Park,Highland Park,12,Highland Park,Highland Park,Highland Park,Highland,107319.6769,c9e4bd66-e2b3-4f4a-b49b-a9f1ee0688b3,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,377.9105768,11aed98c-3830-4654-8ca2-a119b0851c07,2646464.684,43040.62107
18971,1398,130,53.57539799,2333735.002,Community Park,Mount Washington,5,Moore Park,Moore Park,Moore Park,McKinley,2752.130272,50baa3f0-758b-4bbb-98d6-3c07b42a0826,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,53.57539799,c36204da-09ab-4741-97f4-a385780130f2,374342.0938,3755.698333
18972,1399,414425,7.00283585,305042.3094,Regional Park,Knoxville,7,Knoxville Incline Park,Knoxville Incline Park,Knoxville Incline Park,Emerald,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,7.002835849,d964625d-4e98-4320-8b75-c788fe9df954,48957.77734,2195.456429
18973,1400,414426,39.437957,1717910.535,Regional Park,Fairhaven,5,Fairhaven Park,Fairhaven Park,Fairhaven Park,McKinley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,39.437957,b03d280c-7026-44c6-a522-6f7676d5f441,275341.0508,7965.650454
18974,1401,414427,80.21265698,3494049.362,Regional Park,Squirrel Hill,5,Seldom Seen Park,Seldom Seen Park,Seldom Seen Park,McKinley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,80.21265698,4ce0ebb3-cd0f-4692-a23a-b5bacefe2bdb,560788.1445,7174.041117
18975,1402,414428,33.29815061,1450461.639,Regional Park,South Side,15,Bigelow Park,Bigelow Park,Bigelow Park,Schenley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,33.29815061,393a6fbe-a13f-4431-9279-69eeac483c40,232984.4648,8047.310742
18976,1403,222,0.39046729,17008.68726,Special Use Park,Carrick,11,,Paulson Rec Center,,Highland,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,0.390467293,bd41924f-8bb4-4141-bd97-4b10a890c061,2733.378906,221.1268448
18977,1404,218,8.83743664,384957.2003,Neighborhood Park,Washington's Landing,1,,Washington's Landing Park,,Riverview,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,8.837436643,48a87681-fe06-4b93-ab7d-4d36ecaaf0d4,61974.67969,1259.389543
18978,1405,221,0.24017804,10462.11337,Special Use Park,Beechview,5,,Beechview Healthy Active Living Center Park,,McKinley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.240178035,05c0f8b7-c070-49ff-aa71-61e492dfd3c6,1678.472656,190.4581098
18979,1406,224,12.64577714,550847.8484,Neighborhood Park,Beechview,2,,Fowler Park,,Riverview,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,12.64577713,7540f1da-9314-4fa7-8723-7b149d5586b4,88527.98438,1784.518454
18980,1407,217,0.15328618,6677.119233,Special Use Park,South Side,7,,Oliver Bath House,,McKinley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.153286179,331284b1-4d1b-4c9f-bd10-afad6f4fdc63,1071.824219,133.5101239
18981,1408,215,0.1917319,8351.808164,Neighborhood Park,Hill District,6,,Venson Park,,McKinley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.1917319,489ffa85-5e97-424d-a774-ad7163cbe6a9,1340.125,149.0283741
18982,1409,220,0.51336886,22362.25812,Special Use Park,West End,4,,West End Healthy Active Living Center,,Emerald,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,0.513368861,eb60324e-0cae-4298-934e-9439a4377751,3590.589844,292.9086855
18983,1410,223,0.01644214,716.2169614,Special Use Park,Swisshelm Park,10,,Swisshelm War Memorial,,,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,3rd Division,0.016442145,bd2298aa-84c6-43de-b879-2f673e368eef,114.9375,46.47216303
18984,1411,225,0.84409285,36768.53761,Neighborhood Park,Mount Washington,2,,Washburn Square Park,,Riverview,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.844092853,de0ec220-19f8-49b8-a3e5-93cb717d5504,5908.675781,357.0441209
18985,1412,216,0.77609047,33806.36543,Special Use Park,Brighton Heights,2,,Brighton Heights Healthy Active Living Center,,Riverview,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,0.776090465,57980543-9d95-41aa-aeb7-8a0f04bdd790,5434.617188,295.0266888
18986,1413,227,0.57381396,24995.23632,Special Use Park,Arlington,7,,Arlington Gym,,McKinley,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - McKinley,0.573813965,a85bc6f5-7779-4ca1-81bb-753627d56e58,4011.050781,274.8453367
18987,1414,226,1.7213239,74980.56935,Riverfront Park,South Side,16,,Monongahela Wharf Landing Park,,Riverview,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Riverview,1.721323904,24b4942b-6152-422d-812b-78b175cdaed4,12039.25391,1782.096883
18988,1415,219,0.05640572,2457.023445,Regional Park,Mount Washington,6,,Emerald View Park - Shiloh Street Park,,Emerald,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Emerald,5.64E-02,af2f04a0-9702-4da4-9d1c-8bda52f20271,703.6757813,108.1058034
18989,1416,414429,139.4156518,6072921.499,Regional Park,Hazelwood,9,Hazelwood Park,Hazelwood Park,Hazelwood Park,Frick,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,139.4156518,b6756676-f977-4ffe-a2b9-c2fe897e9bce,974365.8633,20984.9548
18990,1417,90,4.26898266,185956.1407,Neighborhood Park,Homewood,11,Homewood Playground,Homewood Park,Homewood Park,Frick,1360.908019,9296bb5e-10ce-4bb7-a855-54fe7a1c97be,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Frick,4.268982657,91054892-42c7-43db-ba9d-6764a69f6b80,29871.64453,735.0430063
18991,1818,95,5.41337556,235805.696,Neighborhood Park,South Side,12,Joe Natoli Playground,Joe Natoli Park,Joe Natoli Park,Northeast,2027.253454,bc75545d-28e9-4c68-b1fd-40fa6c3b3bbf,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Highland,5.413375555,e621f3c0-b885-47fb-a472-a55fe0ee8a4a,37912.63281,812.7995146
18992,1819,,,,,Lawrenceville,,,Niagara Park,,,,,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,pgh.dcp.allisot,2023-08-02T14:10:28.845000+00:00,Parks - Schenley,,f93b81eb-e816-4da6-8231-e649b3df72c5,1590.730469,159.6469159
